date,name,group,value
2012-01-01,Kamyshin,Russian Federation,117352
2012-01-01,Kaspiysk,Russian Federation,102421
2012-01-01,Kazan,Russian Federation,1168745
2012-01-01,Kemerovo,Russian Federation,538188
2012-01-01,Khabarovsk,Russian Federation,589596
2012-01-01,Khimki,Russian Federation,218275
2012-01-01,Kirov,Russian Federation,480594
2012-01-01,Kirov,Russian Federation,505346
2012-01-01,Kiselevsk,Russian Federation,101180
2012-01-01,Kislovodsk,Russian Federation,129313
2012-01-01,Kislovodsk,Russian Federation,136142
2012-01-01,Kolomna,Russian Federation,144838
2012-01-01,Komsomolsk-na-Amure,Russian Federation,259081
2012-01-01,Kopeysk,Russian Federation,139161
2012-01-01,Kopeysk,Russian Federation,141291
2012-01-01,Korolev (Moskovskaya oblast),Russian Federation,186460
2012-01-01,Kostroma,Russian Federation,270366
2012-01-01,Kovrov,Russian Federation,346922
2012-01-01,Krasnodar,Russian Federation,773970
2012-01-01,Krasnodar,Russian Federation,861181
2012-01-01,Krasnogorsk,Russian Federation,125198
2012-01-01,Krasnogorsk,Russian Federation,125787
2012-01-01,Krasnoyarsk,Russian Federation,1006856
2012-01-01,Krasnoyarsk,Russian Federation,1007654
2012-01-01,Kurgan,Russian Federation,326729
2012-01-01,Kursk,Russian Federation,425950
2012-01-01,Kyzyl,Russian Federation,112659
2012-01-01,Leninsk-Kuznetsky,Russian Federation,100073
2012-01-01,Leninsk-Kuznetsky,Russian Federation,102285
2012-01-01,Lipetsk,Russian Federation,508585
2012-01-01,Lyubertsy,Russian Federation,178884
2012-01-01,Magadan,Russian Federation,95263
2012-01-01,Magadan,Russian Federation,101933
2012-01-01,Magnitogorsk,Russian Federation,410733
2012-01-01,Maikop,Russian Federation,144579
2012-01-01,Maikop,Russian Federation,167281
2012-01-01,Makhachkala,Russian Federation,575243
2012-01-01,Makhachkala,Russian Federation,701753
2012-01-01,Mezhdurechensk,Russian Federation,100278
2012-01-01,Mezhdurechensk,Russian Federation,102465
2012-01-01,Miass,Russian Federation,150806
2012-01-01,Miass,Russian Federation,166205
2012-01-01,MOSKVA,Russian Federation,11918057
2012-01-01,Murmansk,Russian Federation,303754
2012-01-01,Murom,Russian Federation,113330
2012-01-01,Murom,Russian Federation,122545
2012-01-01,Mytishchi,Russian Federation,176825
2012-01-01,Mytishchi,Russian Federation,185204
2012-01-01,Naberezhnye Tchelny,Russian Federation,517831
2012-01-01,Nakhodka,Russian Federation,158649
2012-01-01,Nakhodka,Russian Federation,159633
2012-01-01,Naltchik,Russian Federation,239230
2012-01-01,Naltchik,Russian Federation,265051
2012-01-01,Nazran,Russian Federation,100574
2012-01-01,Neftekamsk,Russian Federation,123202
2012-01-01,Neftekamsk,Russian Federation,135013
2012-01-01,Nefteyugansk,Russian Federation,125528
2012-01-01,Nevinnomyssk,Russian Federation,117949
2012-01-01,Nizhnekamsk,Russian Federation,235179
2012-01-01,Nizhnekamsk,Russian Federation,235279
2012-01-01,Nizhnevartovsk,Russian Federation,261011
2012-01-01,Nizhny Novgorod,Russian Federation,1257260
2012-01-01,Nizhny Novgorod,Russian Federation,1266231
2012-01-01,Nizhny Tagil,Russian Federation,358651
2012-01-01,Nizhny Tagil,Russian Federation,362185
2012-01-01,Noginsk,Russian Federation,101779
2012-01-01,Noginsk,Russian Federation,103843
2012-01-01,Norilsk,Russian Federation,177506
2012-01-01,Norilsk,Russian Federation,178363
2012-01-01,Novocheboksarsk,Russian Federation,124288
2012-01-01,Novocherkassk,Russian Federation,171081
2012-01-01,Novokuybishevsk,Russian Federation,107244
2012-01-01,Novokuybishevsk,Russian Federation,109521
2012-01-01,Novokuznetsk,Russian Federation,549383
2012-01-01,Novomoskovsk (Tulskaya oblast),Russian Federation,129555
2012-01-01,Novomoskovsk (Tulskaya oblast),Russian Federation,141893
2012-01-01,Novorossiysk,Russian Federation,248857
2012-01-01,Novorossiysk,Russian Federation,305421
2012-01-01,Novoshakhtinsk,Russian Federation,110243
2012-01-01,Novosibirsk,Russian Federation,1511369
2012-01-01,Novotroitsk,Russian Federation,103061
2012-01-01,Novy Urengoy,Russian Federation,114332
2012-01-01,Noyabrsk,Russian Federation,108662
2012-01-01,Obninsk,Russian Federation,105722
2012-01-01,Odintsovo,Russian Federation,137706
2012-01-01,Odintsovo,Russian Federation,143848
2012-01-01,Oktyabrsky,Russian Federation,111109
2012-01-01,Omsk,Russian Federation,1158627
2012-01-01,Orekhovo-Zuevo,Russian Federation,121341
2012-01-01,Orel,Russian Federation,318642
2012-01-01,Orenburg,Russian Federation,555420
2012-01-01,Orenburg,Russian Federation,571041
2012-01-01,Orsk,Russian Federation,237194
2012-01-01,Orsk,Russian Federation,241327
2012-01-01,Penza,Russian Federation,519948
2012-01-01,Perm,Russian Federation,1007272
2012-01-01,Perm,Russian Federation,1007285
2012-01-01,Pervouralsk,Russian Federation,125421
2012-01-01,Pervouralsk,Russian Federation,149796
2012-01-01,Petropavlovsk-Kamchatsky,Russian Federation,180702
2012-01-01,Petrozavodsk,Russian Federation,267102
2012-01-01,Podolsk,Russian Federation,200059
2012-01-01,Prokopyevsk,Russian Federation,206023
2012-01-01,Pskov,Russian Federation,205062
2012-01-01,Pushkino,Russian Federation,104020
2012-01-01,Pyatigorsk,Russian Federation,144603
2012-01-01,Pyatigorsk,Russian Federation,212968
2012-01-01,Rostov-na-Donu,Russian Federation,1100091
2012-01-01,Rubtsovsk,Russian Federation,146075
2012-01-01,Ryazan,Russian Federation,526919
2012-01-01,Rybinsk,Russian Federation,197359
2012-01-01,Salavat,Russian Federation,155174
2012-01-01,Samara (Samarskaya oblast),Russian Federation,1170381
2012-01-01,Samara (Samarskaya oblast),Russian Federation,1170485
2012-01-01,Saransk,Russian Federation,298103
2012-01-01,Saransk,Russian Federation,326473
2012-01-01,Sarapyul,Russian Federation,100362
2012-01-01,Saratov,Russian Federation,838321
2012-01-01,Sergiev Posad,Russian Federation,109076
2012-01-01,Sergiev Posad,Russian Federation,115858
2012-01-01,Serov,Russian Federation,107904
2012-01-01,Serpukhov,Russian Federation,126729
2012-01-01,Severodvinsk,Russian Federation,189313
2012-01-01,Severodvinsk,Russian Federation,190513
2012-01-01,Seversk,Russian Federation,109630
2012-01-01,Seversk,Russian Federation,116340
2012-01-01,Shakhty,Russian Federation,238031
2012-01-01,Shchelkovo,Russian Federation,111406
2012-01-01,Shchelkovo,Russian Federation,113726
2012-01-01,Smolensk,Russian Federation,330451
2012-01-01,Sochi,Russian Federation,364171
2012-01-01,Sochi,Russian Federation,441407
2012-01-01,St. Petersburg,Russian Federation,4990602
2012-01-01,Stary Oskol,Russian Federation,220719
2012-01-01,Stary Oskol,Russian Federation,256790
2012-01-01,Stavropol,Russian Federation,408361
2012-01-01,Stavropol,Russian Federation,408560
2012-01-01,Sterlitamak,Russian Federation,275087
2012-01-01,Surgut,Russian Federation,321062
2012-01-01,Syktivkar,Russian Federation,239341
2012-01-01,Syktivkar,Russian Federation,255283
2012-01-01,Syzran,Russian Federation,177404
2012-01-01,Syzran,Russian Federation,178205
2012-01-01,Taganrog,Russian Federation,255671
2012-01-01,Tambov,Russian Federation,281348
2012-01-01,Tobolsk,Russian Federation,101955
2012-01-01,Tolyatti,Russian Federation,719363
2012-01-01,Tomsk,Russian Federation,543596
2012-01-01,Tomsk,Russian Federation,565000
2012-01-01,Tula,Russian Federation,496656
2012-01-01,Tver,Russian Federation,407896
2012-01-01,Tyumen,Russian Federation,621918
2012-01-01,Tyumen,Russian Federation,644799
2012-01-01,Ufa,Russian Federation,1075007
2012-01-01,Ufa,Russian Federation,1084420
2012-01-01,Uhta,Russian Federation,99680
2012-01-01,Uhta,Russian Federation,121479
2012-01-01,Ulan-Ude,Russian Federation,413850
2012-01-01,Ulyanovsk,Russian Federation,614878
2012-01-01,Ulyanovsk,Russian Federation,637637
2012-01-01,Ussuriisk,Russian Federation,163465
2012-01-01,Ussuriisk,Russian Federation,189502
2012-01-01,Velikie Luky,Russian Federation,98141
2012-01-01,Velikiy Novgorod,Russian Federation,219941
2012-01-01,Vladikavkaz (Osetinskaya ASSR),Russian Federation,309173
2012-01-01,Vladikavkaz (Osetinskaya ASSR),Russian Federation,327448
2012-01-01,Vladimir,Russian Federation,346922
2012-01-01,Vladimir,Russian Federation,349525
2012-01-01,Vladivostok,Russian Federation,598927
2012-01-01,Vladivostok,Russian Federation,624281
2012-01-01,Volgodonsk,Russian Federation,170189
2012-01-01,Volgograd,Russian Federation,1018762
2012-01-01,Vologda,Russian Federation,305397
2012-01-01,Vologda,Russian Federation,313679
2012-01-01,Volzhsky,Russian Federation,320761
2012-01-01,Volzhsky,Russian Federation,327460
2012-01-01,Voronezh,Russian Federation,997447
2012-01-01,Yakutsk,Russian Federation,282419
2012-01-01,Yakutsk,Russian Federation,298926
2012-01-01,Yaroslavl,Russian Federation,597161
2012-01-01,Yoshkar-Ola,Russian Federation,254987
2012-01-01,Yoshkar-Ola,Russian Federation,265626
2012-01-01,Yuzhno-Sakhalinsk,Russian Federation,188242
2012-01-01,Yuzhno-Sakhalinsk,Russian Federation,195104
2012-01-01,Zheleznodorozhny,Russian Federation,138814
2012-01-01,Zhukovsky,Russian Federation,106555
2012-01-01,Zlatoust,Russian Federation,172972
2012-01-01,Zlatoust,Russian Federation,175178
2011-01-01,Abakan,Russian Federation,166666
2011-01-01,Achinsk,Russian Federation,108705
2011-01-01,Almetievsk,Russian Federation,147095
2011-01-01,Anapa,Russian Federation,150843
2011-01-01,Angarsk,Russian Federation,232958
2011-01-01,Arkhangelsk,Russian Federation,349088
2011-01-01,Arkhangelsk,Russian Federation,356073
2011-01-01,Armavir,Russian Federation,189576
2011-01-01,Armavir,Russian Federation,208698
2011-01-01,Artem (Primorskiy Krai),Russian Federation,102635
2011-01-01,Artem (Primorskiy Krai),Russian Federation,112144
2011-01-01,Arzamas,Russian Federation,105958
2011-01-01,Astrakhan,Russian Federation,522893
2011-01-01,Balakovo,Russian Federation,198446
2011-01-01,Balashikha,Russian Federation,219241
2011-01-01,Balashikha,Russian Federation,228914
2011-01-01,Barnaul,Russian Federation,617337
2011-01-01,Bataisk,Russian Federation,113368
2011-01-01,Belgorod,Russian Federation,361883
2011-01-01,Belovo,Russian Federation,133446
2011-01-01,Berezniki,Russian Federation,155468
2011-01-01,Biisk,Russian Federation,208710
2011-01-01,Blagoveshchensk (Amurskaya oblast),Russian Federation,215057
2011-01-01,Blagoveshchensk (Amurskaya oblast),Russian Federation,220477
2011-01-01,Bor,Russian Federation,121378
2011-01-01,Bratsk,Russian Federation,245136
2011-01-01,Bryansk,Russian Federation,413914
2011-01-01,Bryansk,Russian Federation,433297
2011-01-01,Cheboksary,Russian Federation,457820
2011-01-01,Cheboksary,Russian Federation,468327
2011-01-01,Chelyabinsk,Russian Federation,1137283
2011-01-01,Cherepovets,Russian Federation,313775
2011-01-01,Cherkessk,Russian Federation,128139
2011-01-01,Chita,Russian Federation,326328
2011-01-01,Chita,Russian Federation,326814
2011-01-01,Derbent,Russian Federation,119396
2011-01-01,Dimitrovgrad,Russian Federation,121875
2011-01-01,Domodedovo,Russian Federation,138181
2011-01-01,Dzerzhinsk (Nizhegorodskaya oblast),Russian Federation,239822
2011-01-01,Dzerzhinsk (Nizhegorodskaya oblast),Russian Federation,250090
2011-01-01,Ekaterinburg,Russian Federation,1365266
2011-01-01,Ekaterinburg,Russian Federation,1398690
2011-01-01,Elektrostal,Russian Federation,155477
2011-01-01,Elets,Russian Federation,107989
2011-01-01,Elista,Russian Federation,103815
2011-01-01,Elista,Russian Federation,108349
2011-01-01,Engels,Russian Federation,205159
2011-01-01,Esentuky,Russian Federation,101289
2011-01-01,Groznyi,Russian Federation,273906
2011-01-01,Gubkin,Russian Federation,121852
2011-01-01,Hasaviurt,Russian Federation,131902
2011-01-01,Irkutsk,Russian Federation,593898
2011-01-01,Ivanovo,Russian Federation,408614
2011-01-01,Izhevsk,Russian Federation,628495
2011-01-01,Kaliningrad (Kaliningradskaya oblast),Russian Federation,432536
2011-01-01,Kaluga,Russian Federation,325436
2011-01-01,Kaluga,Russian Federation,340855
2011-01-01,Kamensk-Uralsky,Russian Federation,173876
2011-01-01,Kamensk-Uralsky,Russian Federation,175743
2011-01-01,Kamyshin,Russian Federation,118629
2011-01-01,Kaspiysk,Russian Federation,100970
2011-01-01,Kazan,Russian Federation,1153366
2011-01-01,Kemerovo,Russian Federation,534494
2011-01-01,Khabarovsk,Russian Federation,581655
2011-01-01,Khimki,Russian Federation,212173
2011-01-01,Kirov,Russian Federation,476046
2011-01-01,Kirov,Russian Federation,500694
2011-01-01,Kiselevsk,Russian Federation,102261
2011-01-01,Kislovodsk,Russian Federation,128883
2011-01-01,Kislovodsk,Russian Federation,135693
2011-01-01,Kolomna,Russian Federation,144848
2011-01-01,Komsomolsk-na-Amure,Russian Federation,261797
2011-01-01,Kopeysk,Russian Federation,138043
2011-01-01,Kopeysk,Russian Federation,140178
2011-01-01,Korolev (Moskovskaya oblast),Russian Federation,184496
2011-01-01,Kostroma,Russian Federation,268964
2011-01-01,Kovrov,Russian Federation,144219
2011-01-01,Krasnodar,Russian Federation,755210
2011-01-01,Krasnodar,Russian Federation,842611
2011-01-01,Krasnogorsk,Russian Federation,120428
2011-01-01,Krasnoyarsk,Russian Federation,988061
2011-01-01,Kurgan,Russian Federation,330351
2011-01-01,Kursk,Russian Federation,420022
2011-01-01,Kyzyl,Russian Federation,111119
2011-01-01,Leninsk-Kuznetsky,Russian Federation,100975
2011-01-01,Leninsk-Kuznetsky,Russian Federation,103224
2011-01-01,Lipetsk,Russian Federation,508478
2011-01-01,Lyubertsy,Russian Federation,174763
2011-01-01,Magadan,Russian Federation,102351
2011-01-01,Magnitogorsk,Russian Federation,408744
2011-01-01,Maikop,Russian Federation,144271
2011-01-01,Maikop,Russian Federation,166685
2011-01-01,Makhachkala,Russian Federation,573673
2011-01-01,Makhachkala,Russian Federation,699259
2011-01-01,Mezhdurechensk,Russian Federation,101150
2011-01-01,Mezhdurechensk,Russian Federation,103389
2011-01-01,Miass,Russian Federation,151268
2011-01-01,Miass,Russian Federation,166274
2011-01-01,MOSKVA,Russian Federation,11577022
2011-01-01,Murmansk,Russian Federation,305969
2011-01-01,Murom,Russian Federation,114955
2011-01-01,Murom,Russian Federation,124142
2011-01-01,Mytishchi,Russian Federation,174174
2011-01-01,Naberezhnye Tchelny,Russian Federation,515205
2011-01-01,Nakhodka,Russian Federation,159224
2011-01-01,Nakhodka,Russian Federation,160242
2011-01-01,Naltchik,Russian Federation,239614
2011-01-01,Naltchik,Russian Federation,265521
2011-01-01,Neftekamsk,Russian Federation,122572
2011-01-01,Neftekamsk,Russian Federation,134419
2011-01-01,Nefteyugansk,Russian Federation,124229
2011-01-01,Nevinnomyssk,Russian Federation,118219
2011-01-01,Nizhnekamsk,Russian Federation,234508
2011-01-01,Nizhnevartovsk,Russian Federation,255634
2011-01-01,Nizhny Novgorod,Russian Federation,1253524
2011-01-01,Nizhny Novgorod,Russian Federation,1262589
2011-01-01,Nizhny Tagil,Russian Federation,360123
2011-01-01,Nizhny Tagil,Russian Federation,363718
2011-01-01,Noginsk,Russian Federation,100929
2011-01-01,Norilsk,Russian Federation,176242
2011-01-01,Novocheboksarsk,Russian Federation,124071
2011-01-01,Novocheboksarsk,Russian Federation,124366
2011-01-01,Novocherkassk,Russian Federation,169008
2011-01-01,Novokuybishevsk,Russian Federation,107947
2011-01-01,Novokuybishevsk,Russian Federation,110229
2011-01-01,Novokuznetsk,Russian Federation,548858
2011-01-01,Novomoskovsk (Tulskaya oblast),Russian Federation,130672
2011-01-01,Novomoskovsk (Tulskaya oblast),Russian Federation,143097
2011-01-01,Novorossiysk,Russian Federation,244649
2011-01-01,Novorossiysk,Russian Federation,300982
2011-01-01,Novoshakhtinsk,Russian Federation,110636
2011-01-01,Novosibirsk,Russian Federation,1487029
2011-01-01,Novotroitsk,Russian Federation,104477
2011-01-01,Novy Urengoy,Russian Federation,108811
2011-01-01,Noyabrsk,Russian Federation,109912
2011-01-01,Obninsk,Russian Federation,105052
2011-01-01,Odintsovo,Russian Federation,138118
2011-01-01,Oktyabrsky,Russian Federation,110162
2011-01-01,Omsk,Russian Federation,1155352
2011-01-01,Orekhovo-Zuevo,Russian Federation,120977
2011-01-01,Orel,Russian Federation,318114
2011-01-01,Orenburg,Russian Federation,551747
2011-01-01,Orenburg,Russian Federation,567321
2011-01-01,Orsk,Russian Federation,238804
2011-01-01,Orsk,Russian Federation,242987
2011-01-01,Penza,Russian Federation,518785
2011-01-01,Perm,Russian Federation,996094
2011-01-01,Perm,Russian Federation,996102
2011-01-01,Pervouralsk,Russian Federation,124995
2011-01-01,Petropavlovsk-Kamchatsky,Russian Federation,179748
2011-01-01,Petrozavodsk,Russian Federation,263679
2011-01-01,Podolsk,Russian Federation,191009
2011-01-01,Prokopyevsk,Russian Federation,208419
2011-01-01,Pskov,Russian Federation,203428
2011-01-01,Pushkino,Russian Federation,103076
2011-01-01,Pyatigorsk,Russian Federation,143224
2011-01-01,Pyatigorsk,Russian Federation,211718
2011-01-01,Rostov-na-Donu,Russian Federation,1093701
2011-01-01,Rubtsovsk,Russian Federation,146629
2011-01-01,Ryazan,Russian Federation,525108
2011-01-01,Rybinsk,Russian Federation,199229
2011-01-01,Salavat,Russian Federation,155786
2011-01-01,Samara (Samarskaya oblast),Russian Federation,1167842
2011-01-01,Samara (Samarskaya oblast),Russian Federation,1167948
2011-01-01,Saransk,Russian Federation,298014
2011-01-01,Saransk,Russian Federation,326000
2011-01-01,Sarapyul,Russian Federation,100931
2011-01-01,Saratov,Russian Federation,837199
2011-01-01,Sergiev Posad,Russian Federation,110276
2011-01-01,Serov,Russian Federation,108192
2011-01-01,Serpukhov,Russian Federation,126775
2011-01-01,Severodvinsk,Russian Federation,190983
2011-01-01,Severodvinsk,Russian Federation,192221
2011-01-01,Seversk,Russian Federation,109089
2011-01-01,Seversk,Russian Federation,115824
2011-01-01,Shakhty,Russian Federation,239208
2011-01-01,Shchelkovo,Russian Federation,110159
2011-01-01,Smolensk,Russian Federation,328295
2011-01-01,Sochi,Russian Federation,352293
2011-01-01,Sochi,Russian Federation,429560
2011-01-01,St. Petersburg,Russian Federation,4926282
2011-01-01,Stary Oskol,Russian Federation,220768
2011-01-01,Stary Oskol,Russian Federation,256465
2011-01-01,Stavropol,Russian Federation,401894
2011-01-01,Stavropol,Russian Federation,402101
2011-01-01,Sterlitamak,Russian Federation,274019
2011-01-01,Surgut,Russian Federation,312566
2011-01-01,Syktivkar,Russian Federation,237166
2011-01-01,Syktivkar,Russian Federation,253044
2011-01-01,Syzran,Russian Federation,178294
2011-01-01,Syzran,Russian Federation,179091
2011-01-01,Taganrog,Russian Federation,256888
2011-01-01,Tambov,Russian Federation,280485
2011-01-01,Tobolsk,Russian Federation,102754
2011-01-01,Tolyatti,Russian Federation,719599
2011-01-01,Tomsk,Russian Federation,532624
2011-01-01,Tomsk,Russian Federation,554010
2011-01-01,Tula,Russian Federation,499933
2011-01-01,Tver,Russian Federation,405474
2011-01-01,Tyumen,Russian Federation,597283
2011-01-01,Tyumen,Russian Federation,620207
2011-01-01,Ufa,Russian Federation,1068956
2011-01-01,Ufa,Russian Federation,1078309
2011-01-01,Uhta,Russian Federation,99874
2011-01-01,Uhta,Russian Federation,121850
2011-01-01,Ulan-Ude,Russian Federation,408757
2011-01-01,Ulyanovsk,Russian Federation,614324
2011-01-01,Ulyanovsk,Russian Federation,637091
2011-01-01,Ussuriisk,Russian Federation,159898
2011-01-01,Ussuriisk,Russian Federation,185945
2011-01-01,Velikiy Novgorod,Russian Federation,219311
2011-01-01,Vladikavkaz (Osetinskaya ASSR),Russian Federation,310817
2011-01-01,Vladikavkaz (Osetinskaya ASSR),Russian Federation,329203
2011-01-01,Vladimir,Russian Federation,345928
2011-01-01,Vladimir,Russian Federation,348553
2011-01-01,Vladivostok,Russian Federation,594351
2011-01-01,Vladivostok,Russian Federation,619351
2011-01-01,Volgodonsk,Russian Federation,170484
2011-01-01,Volgograd,Russian Federation,1019778
2011-01-01,Vologda,Russian Federation,303357
2011-01-01,Vologda,Russian Federation,311226
2011-01-01,Volzhsky,Russian Federation,314183
2011-01-01,Volzhsky,Russian Federation,327562
2011-01-01,Voronezh,Russian Federation,985390
2011-01-01,Yakutsk,Russian Federation,274429
2011-01-01,Yakutsk,Russian Federation,290911
2011-01-01,Yaroslavl,Russian Federation,593265
2011-01-01,Yoshkar-Ola,Russian Federation,250867
2011-01-01,Yoshkar-Ola,Russian Federation,261377
2011-01-01,Yuzhno-Sakhalinsk,Russian Federation,183959
2011-01-01,Yuzhno-Sakhalinsk,Russian Federation,191072
2011-01-01,Zheleznodorozhny,Russian Federation,133865
2011-01-01,Zhukovsky,Russian Federation,105524
2011-01-01,Zlatoust,Russian Federation,174214
2011-01-01,Zlatoust,Russian Federation,176411
2010-01-01,Abakan,Russian Federation,165214
2010-01-01,Abakan,Russian Federation,165214
2010-01-01,Achinsk,Russian Federation,109155
2010-01-01,Achinsk,Russian Federation,110448
2010-01-01,Almetievsk,Russian Federation,146393
2010-01-01,Almetievsk,Russian Federation,146393
2010-01-01,Angarsk,Russian Federation,233567
